index	original	translation	ref	score	tag	emotion_label	Unnamed: 6	Unnamed: 7	Unnamed: 8	Unnamed: 9	z_mean
955	课堂内的倾情讲述让学子们感叹没想到，课堂外精心布置了老字号品牌的产品陈列展，还有“我和我的祖国”校园打卡点让大学生们“乐不思蜀 ” 。	"The affectionate narration in the class made the students lament that they did not expect that the product display exhibition of the old brand was carefully arranged outside the class , and the &quot; Me and My Motherland &quot; Me and My Motherland &quot; campus card point made the college students &quot; happy . &quot; <EOS>"	"The students said they had never expected the emotional stories that were told at the class, and those outside the class were fascinated by the product displays of these time-honored brands together with “My Motherland and Me”, a can’t-miss destination at campus that attracted big crowds."	-17.366667	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK	joy					-1.881769369
956	课堂内的倾情讲述让学子们感叹没想到，课堂外精心布置了老字号品牌的产品陈列展，还有“我和我的祖国”校园打卡点让大学生们“乐不思蜀 ” 。	"The love story in the classroom made the students sigh that they did not expect that the product display of the old brand was carefully arranged outside the classroom , and the &quot; Me and My Motherland &quot; campus card point made the college students &quot; happy . &quot; <EOS>"	"The students said they had never expected the emotional stories that were told at the class, and those outside the class were fascinated by the product displays of these time-honored brands together with “My Motherland and Me”, a can’t-miss destination at campus that attracted big crowds."	-17.366667	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK OK OK BAD OK OK OK	joy					-1.881769369
957	诞生于1959年的大白兔今年恰巧迎来60岁生日。	"The Great White Rabbit Great White Rabbit , born in 1959 , coincides with its 60th birthday this year . <EOS>"	"Founded in 1959, White Rabbit also happens to be celebrating its 60th birthday this year."	-6	OK BAD BAD BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.057305609
958	诞生于1959年的大白兔今年恰巧迎来60岁生日。	"The Great White Rabbit , born in 1959 , coincides with its 60th birthday this year . <EOS>"	"Founded in 1959, White Rabbit also happens to be celebrating its 60th birthday this year."	-6	OK BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.057305609
959	诞生于1959年的大白兔今年恰巧迎来60岁生日。	"The Big White Rabbit , born in 1959 , happened to celebrate its 60th birthday this year . <EOS>"	"Founded in 1959, White Rabbit also happens to be celebrating its 60th birthday this year."	-6	OK BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.057305609
960	诞生于1959年的大白兔今年恰巧迎来60岁生日。	"Founded in 1959 , White Rabbit also happens to be celebrating its 60th birthday this year . <EOS>"	"Founded in 1959, White Rabbit also happens to be celebrating its 60th birthday this year."	-6	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.057305609
961	诞生于1959年的大白兔今年恰巧迎来60岁生日。	"As it happens , this brand , founded in 1959 , came to celebrate its 60th birthday this year . <EOS>"	"Founded in 1959, White Rabbit also happens to be celebrating its 60th birthday this year."	-6	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.057305609
962	诞生于1959年的大白兔今年恰巧迎来60岁生日。	"The White Rabbit , which was born in 1959 , happens to celebrate its 60th birthday this year . <EOS>"	"Founded in 1959, White Rabbit also happens to be celebrating its 60th birthday this year."	-6	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.057305609
963	诞生于1959年的大白兔今年恰巧迎来60岁生日。	"Big White Rabbit , born in 1959 , just happened to celebrate its 60th birthday this year . <EOS>"	"Founded in 1959, White Rabbit also happens to be celebrating its 60th birthday this year."	-6	BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.057305609
964	诞生于1959年的大白兔今年恰巧迎来60岁生日。	"The White Rabbit , born in 1959 , coincides with its 60th birthday this year . <EOS>"	"Founded in 1959, White Rabbit also happens to be celebrating its 60th birthday this year."	-6	OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD OK OK OK OK	joy					0.057305609
965	诞生于1959年的大白兔今年恰巧迎来60岁生日。	"The Great White Rabbit , born in 1959 , happened to celebrate its 60th birthday this year . <EOS>"	"Founded in 1959, White Rabbit also happens to be celebrating its 60th birthday this year."	-6	OK BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.057305609
966	诞生于1959年的大白兔今年恰巧迎来60岁生日。	"The White Rabbit , born in 1959 , happens to celebrate its 60th birthday this year . <EOS>"	"Founded in 1959, White Rabbit also happens to be celebrating its 60th birthday this year."	-6	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.057305609
967	每一个人心中都隐藏着对老字号的期待。	The expectation of the old name is hidden in everyone &apos;s heart . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	OK OK OK OK BAD BAD OK OK OK OK OK OK OK OK	joy					-0.113287493
968	每一个人心中都隐藏着对老字号的期待。	The expectation of the old name The expectation of the old name is hidden in everyone &apos;s heart . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK	joy					-0.113287493
969	每一个人心中都隐藏着对老字号的期待。	Everyone &apos;s heart is hidden in the expectations of the time-honored brand . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK	joy					-0.113287493
970	每一个人心中都隐藏着对老字号的期待。	Everyone &apos;s heart is hidden in the expectations of the time-honored brand Everyone &apos;s heart is hidden in the expectations of the time-honored brand . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK	joy					-0.113287493
971	每一个人心中都隐藏着对老字号的期待。	Everyone carries a hope for time-honored brands in their hearts . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	OK OK OK OK OK OK OK OK OK OK OK OK	joy					-0.113287493
972	每一个人心中都隐藏着对老字号的期待。	Everyone has his or her expectations of a time-honored brand . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	OK OK OK OK OK OK OK OK OK OK OK OK	joy					-0.113287493
973	每一个人心中都隐藏着对老字号的期待。	Everyone &apos;s heart hides the expectation of the time-honored brand . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	OK OK OK OK OK OK OK OK OK OK OK OK	joy					-0.113287493
974	每一个人心中都隐藏着对老字号的期待。	Everyone &apos;s heart hides the expectation of the time-honored brand Everyone &apos;s heart hides the expectation of the time-honored brand . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK	joy					-0.113287493
975	每一个人心中都隐藏着对老字号的期待。	The expectation of the old brand is hidden in everyone &apos;s heart . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	OK OK OK OK OK BAD OK OK OK OK OK OK OK OK	joy					-0.113287493
976	每一个人心中都隐藏着对老字号的期待。	The expectation of the old brand The expectation of the old brand is hidden in everyone &apos;s heart . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK	joy					-0.113287493
977	每一个人心中都隐藏着对老字号的期待。	Everyone &apos;s heart hides the expectation of the old name . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	OK OK OK OK OK OK OK OK BAD BAD OK OK	joy					-0.113287493
978	每一个人心中都隐藏着对老字号的期待。	Everyone &apos;s heart hides the expectation of the old name Everyone &apos;s heart hides the expectation of the old name . <EOS>	Everyone carries a hope for time-honored brands in their hearts.	-7	OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK	joy					-0.113287493
979	以产品为中心，小而美的时代应该开始了 。 ”	"The era of product-centered , small and The era of product-centered , small and beautiful should begin . &quot; <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK OK OK OK	joy					0.733991635
980	以产品为中心，小而美的时代应该开始了 。 ”	"The era of product-centered , small and beautiful should begin . &quot; <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.733991635
981	以产品为中心，小而美的时代应该开始了 。 ”	"With the product as the center , the era of small and beautiful should begin . &quot; <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					0.733991635
982	以产品为中心，小而美的时代应该开始了 。 ”	"With the product as the center , the era of small and beautifulsmall and beautiful should begin . &quot; <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					0.733991635
983	以产品为中心，小而美的时代应该开始了 。 ”	"Centered on products , a small but beautiful era should begin now . ” <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					0.733991635
984	以产品为中心，小而美的时代应该开始了 。 ”	We should enter an age that focuses on small yet exquisite products . &quot; <EOS>	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.733991635
985	以产品为中心，小而美的时代应该开始了 。 ”	"With product as the center , the era of small and beautiful should begin . &quot; <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					0.733991635
986	以产品为中心，小而美的时代应该开始了 。 ”	"With product as the center , the era of small and beautifulsmall and beautiful should begin . &quot; <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.733991635
987	以产品为中心，小而美的时代应该开始了 。 ”	"With the product as the center , the era of small and beautiful should begin . <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK	joy					0.733991635
988	以产品为中心，小而美的时代应该开始了 。 ”	"With products as the center , the era of small and beautiful should begin . &quot; <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					0.733991635
989	以产品为中心，小而美的时代应该开始了 。 ”	"With products as the center , the era of small and beautifulsmall and beautiful should begin . &quot; <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					0.733991635
990	以产品为中心，小而美的时代应该开始了 。 ”	"With products as the focus , the era of small and beautiful should begin . &quot; <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					0.733991635
991	以产品为中心，小而美的时代应该开始了 。 ”	"With products as the focus , the era of small and beautiful small and beautiful should begin . &quot; <EOS>"	"Centered on products, a small but beautiful era should begin now. ”"	-2.033333	OK OK OK OK OK OK OK OK OK BAD BAD BAD OK OK OK OK OK OK OK OK	joy					0.733991635
992	通过此次艺术党课，同学们收获颇丰。	"Through this art party class , the students have gained a lot . <EOS>"	The students gained much from the Artistic Party Class.	-2.666667	OK OK BAD BAD BAD OK OK OK OK OK OK OK OK OK	joy					0.625949223
993	通过此次艺术党课，同学们收获颇丰。	"Through this art party class , the students have gainedgained a lot . <EOS>"	The students gained much from the Artistic Party Class.	-2.666667	OK OK BAD BAD BAD OK OK OK OK OK OK OK OK OK	joy					0.625949223
994	通过此次艺术党课，同学们收获颇丰。	"Through this art party class , the students gained a lot . <EOS>"	The students gained much from the Artistic Party Class.	-2.666667	OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.625949223
995	通过此次艺术党课，同学们收获颇丰。	The students gained much from the Artistic Party Class . <EOS>	The students gained much from the Artistic Party Class.	-2.666667	OK OK OK OK OK OK OK OK OK OK OK	joy					0.625949223
996	通过此次艺术党课，同学们收获颇丰。	Students have learned a lot from the Party &apos;s art lesson this time . <EOS>	The students gained much from the Artistic Party Class.	-2.666667	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.625949223
997	通过此次艺术党课，同学们收获颇丰。	"Through this art party , the students gained a lot . <EOS>"	The students gained much from the Artistic Party Class.	-2.666667	OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.625949223
998	通过此次艺术党课，同学们收获颇丰。	"Through this art party class , the students have gainedhave gained a lot . <EOS>"	The students gained much from the Artistic Party Class.	-2.666667	OK OK BAD BAD BAD OK OK OK OK OK OK OK OK OK OK	joy					0.625949223
999	通过此次艺术党课，同学们收获颇丰。	"Through the art party class , the students gained a lot . <EOS>"	The students gained much from the Artistic Party Class.	-2.666667	OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.625949223
1000	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	The old name accompanied my growth and carried the beautiful memories and emotions of my childhood . &quot; <EOS>	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					-0.283880594
1001	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	The old nameold name accompanied my growth and carried the beautiful memories and emotions of my childhood . &quot; <EOS>	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK OK OK OK BAD BAD BAD OK BAD OK OK OK OK BAD OK OK OK OK OK OK	joy					-0.283880594
1002	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	"As I grew up , the time-honored brand carried the beautiful memories and emotions of my childhood . &quot; <EOS>"	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					-0.283880594
1003	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	"The time-honored brands have grown together with me , and they are the source of many sweet memories and feelings during childhood , ” <EOS>"	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					-0.283880594
1004	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	"TheThe time-honored brands have grown together with me , and they are the source of many sweet memories and feelings during childhood , ” <EOS>"	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK BAD BAD OK	joy					-0.283880594
1005	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	"I grew up with the time-honored brands , which bring back sweet childhood memories and emotions , &quot; <EOS>"	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					-0.283880594
1006	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	The time-honored brand accompanied my growth and carried the beautiful memories and emotions of my childhood . &quot; <EOS>	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					-0.283880594
1007	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	The time-honored brandThe time-honored brand accompanied my growth and carried the beautiful memories and emotions of my childhood . &quot; <EOS>	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK OK OK OK OK OK OK OK OK BAD OK OK OK OK BAD OK OK OK BAD BAD OK	joy					-0.283880594
1008	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	"As I grew up , the time-honored brand bears the beautiful memories and emotions of my childhood . &quot; <EOS>"	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					-0.283880594
1009	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	The old name accompanied my growth and carried the beautiful memories and emotions of my childhood . <EOS>	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					-0.283880594
1010	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	The old nameThe old name accompanied my growth and carried the beautiful memories and emotions of my childhood . <EOS>	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK	joy					-0.283880594
1011	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	The old brand accompanied my growth and carried the good memories and feelings of my childhood . &quot; <EOS>	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					-0.283880594
1012	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	The old brandbrandThe old brand accompanied my growth and carried the good memories and feelings of my childhood . &quot; <EOS>	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK BAD BAD OK	joy					-0.283880594
1013	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	"The old name has accompanied my growth , carrying the beautiful memories and emotions of my childhood . &quot; <EOS>"	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK	joy					-0.283880594
1014	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	"The old namename hasThe old name has accompanied my growth , carrying the beautiful memories and emotions of my childhood . &quot; <EOS>"	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK	joy					-0.283880594
1015	老字号伴随着我的成长，承载了小时候美好的记忆和情感 。 ”	The old namenameThe old name accompanied my growth and carried the beautiful memories and emotions of my childhood . &quot; <EOS>	"The time-honored brands have grown together with me, and they are the source of many sweet memories and feelings during childhood, ”"	-8	OK OK OK OK OK OK OK OK OK BAD OK OK OK OK BAD OK OK OK OK OK OK	joy					-0.283880594
1016	值此中华人民共和国成立70周年之际，我谨代表日本政府和人民表示热烈的祝贺。	"On the occasion of the 70th anniversary of the founding of the People &apos;s Republic of China , I would like to extend warm congratulations on behalf of the Government and people of Japan . <EOS>"	"On the occasion of the 70th anniversary of the founding of the People’s Republic of China, I would like to, on behalf of Japanese government and people, offer my warmest congratulations."	-0.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.023999907
1017	值此中华人民共和国成立70周年之际，我谨代表日本政府和人民表示热烈的祝贺。	"On the occasion of the 70th anniversary of the founding of the People &apos;s Republic of China , I would like to express my warm congratulations on behalf of the Japanese government and people . <EOS>"	"On the occasion of the 70th anniversary of the founding of the People’s Republic of China, I would like to, on behalf of Japanese government and people, offer my warmest congratulations."	-0.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.023999907
1018	值此中华人民共和国成立70周年之际，我谨代表日本政府和人民表示热烈的祝贺。	"On the occasion of the 70th anniversary of the founding of the People ’ s Republic of China , I would like to , on behalf of Japanese government and people , offer my warmest congratulations . <EOS>"	"On the occasion of the 70th anniversary of the founding of the People’s Republic of China, I would like to, on behalf of Japanese government and people, offer my warmest congratulations."	-0.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.023999907
1019	值此中华人民共和国成立70周年之际，我谨代表日本政府和人民表示热烈的祝贺。	I would like to take the occasion of the 70th anniversary of the PRC founding to extend the warm congratulations on behalf of the Japanese government and people . <EOS>	"On the occasion of the 70th anniversary of the founding of the People’s Republic of China, I would like to, on behalf of Japanese government and people, offer my warmest congratulations."	-0.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.023999907
1020	值此中华人民共和国成立70周年之际，我谨代表日本政府和人民表示热烈的祝贺。	"On the occasion of the 70th anniversary of the founding of the People ’ s Republic of China , I would like to express my warm congratulations on behalf of the Japanese government and people . <EOS>"	"On the occasion of the 70th anniversary of the founding of the People’s Republic of China, I would like to, on behalf of Japanese government and people, offer my warmest congratulations."	-0.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.023999907
1021	值此中华人民共和国成立70周年之际，我谨代表日本政府和人民表示热烈的祝贺。	"On behalf of the Government and people of Japan , I would like to extend warm congratulations on the occasion of the 70th anniversary of the founding of the People &apos;s Republic of China . <EOS>"	"On the occasion of the 70th anniversary of the founding of the People’s Republic of China, I would like to, on behalf of Japanese government and people, offer my warmest congratulations."	-0.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.023999907
1022	值此中华人民共和国成立70周年之际，我谨代表日本政府和人民表示热烈的祝贺。	"On the occasion of the 70th anniversary of the founding of the People &apos;s Republic of China , I would like to express warm congratulations on behalf of the Japanese government and people . <EOS>"	"On the occasion of the 70th anniversary of the founding of the People’s Republic of China, I would like to, on behalf of Japanese government and people, offer my warmest congratulations."	-0.333333	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					1.023999907
1023	我坚信，两国携手应对地区和世界面临的课题，一道为国际社会作出贡献，将有益于构筑两国未来关系的新模式。	I firmly believe that the joint efforts of the two countries to deal with the problems facing the region and the world and jointly contribute to the international community will be conducive to building a new model of future relations between the two countries . <EOS>	"I firmly believe that we should cope with regional and global issues, and make contributions to the international community together, which is what will help us build a new model for Sino-Japan relations in the future."	-2	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.739678015
1024	我坚信，两国携手应对地区和世界面临的课题，一道为国际社会作出贡献，将有益于构筑两国未来关系的新模式。	"I firmly believe that the two countries will work together to deal with the problems facing the region and the world , and contribute to the international community together , which will be beneficial to building a new model for the future relations between the two countries . <EOS>"	"I firmly believe that we should cope with regional and global issues, and make contributions to the international community together, which is what will help us build a new model for Sino-Japan relations in the future."	-2	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.739678015
1025	我坚信，两国携手应对地区和世界面临的课题，一道为国际社会作出贡献，将有益于构筑两国未来关系的新模式。	"I firmly believe that we should cope with regional and global issues , and make contributions to the international community together , which is what will help us build a new model for Sino-Japan relations in the future . <EOS>"	"I firmly believe that we should cope with regional and global issues, and make contributions to the international community together, which is what will help us build a new model for Sino-Japan relations in the future."	-2	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.739678015
1026	我坚信，两国携手应对地区和世界面临的课题，一道为国际社会作出贡献，将有益于构筑两国未来关系的新模式。	I firmly believe that Japan and China &apos;s joint responses to regional and global issues as well as joint contributions to the international community are of great significance for building a new model for the two countries &apos; relations in the future . <EOS>	"I firmly believe that we should cope with regional and global issues, and make contributions to the international community together, which is what will help us build a new model for Sino-Japan relations in the future."	-2	OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.739678015
1027	我坚信，两国携手应对地区和世界面临的课题，一道为国际社会作出贡献，将有益于构筑两国未来关系的新模式。	"I firmly believe that the two countries will work together to deal with the problems facing the region and the world and make contributions to the international community , which will be beneficial to building a new model of future relations between the two countries . <EOS>"	"I firmly believe that we should cope with regional and global issues, and make contributions to the international community together, which is what will help us build a new model for Sino-Japan relations in the future."	-2	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.739678015
1028	我坚信，两国携手应对地区和世界面临的课题，一道为国际社会作出贡献，将有益于构筑两国未来关系的新模式。	"I firmly believe that the two countries will work together to cope with the problems facing the region and the world , and make contributions to the international community together , which will be beneficial to building a new model for future relations between the two countries . <EOS>"	"I firmly believe that we should cope with regional and global issues, and make contributions to the international community together, which is what will help us build a new model for Sino-Japan relations in the future."	-2	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.739678015
1029	我坚信，两国携手应对地区和世界面临的课题，一道为国际社会作出贡献，将有益于构筑两国未来关系的新模式。	I firmly believe that the joint efforts of the two countries to address the issues facing the region and the world and make contributions to the international community will be beneficial to the construction of a new model for the future relations between the two countries . <EOS>	"I firmly believe that we should cope with regional and global issues, and make contributions to the international community together, which is what will help us build a new model for Sino-Japan relations in the future."	-2	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.739678015
1030	我坚信，两国携手应对地区和世界面临的课题，一道为国际社会作出贡献，将有益于构筑两国未来关系的新模式。	I firmly believe that the joint efforts of the two countries to address the problems facing the region and the world and to contribute to the international community will be beneficial to building a new model of future relations between the two countries . <EOS>	"I firmly believe that we should cope with regional and global issues, and make contributions to the international community together, which is what will help us build a new model for Sino-Japan relations in the future."	-2	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	joy					0.739678015
